MULakeNumber,date,dateTime,depth_m,chlorophyll_RFU,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,latitude,longitude,altitude_m,barometerAirHandheld_mbars
093,2022-07-25,2022-07-25T16:34:33Z,5.639,0.85,112.1,8.57,81.2,0.548,0.11,237.1,0.39,154,NA,8.38,29.319,37.68726,-93.75572,263.8,982.5
093,2022-07-25,2022-07-25T16:34:34Z,5.702,0.93,112.1,8.57,81.4,0.555,0.11,237.3,0.38,154,NA,8.38,29.309,37.68726,-93.75572,263.8,982.5
093,2022-07-25,2022-07-25T16:34:35Z,5.783,0.97,111.9,8.56,81.5,0.562,0.11,238.1,0.35,155,NA,8.38,29.205,37.68726,-93.75572,263.7,982.4
093,2022-07-25,2022-07-25T16:34:36Z,5.887,1.01,111.6,8.56,81.9,0.57,0.11,238.8,0.42,155,NA,8.38,29.164,37.68726,-93.75572,263.8,982.4
093,2022-07-25,2022-07-25T16:34:37Z,5.978,1.08,111.1,8.52,82.4,0.58,0.11,239.5,0.45,156,NA,8.37,29.08,37.68726,-93.75572,264,982.5
093,2022-07-25,2022-07-25T16:34:38Z,6.072,1.11,110.7,8.5,82.7,0.59,0.11,240.2,0.39,156,NA,8.36,29.002,37.68726,-93.75572,263.9,982.4
093,2022-07-25,2022-07-25T16:34:39Z,6.17,1.11,110.1,8.47,83,0.599,0.11,240.6,0.34,156,NA,8.35,28.999,37.68727,-93.75572,264.1,982.4
093,2022-07-25,2022-07-25T16:34:40Z,6.238,1.1,109.4,8.41,83.7,0.607,0.11,240.8,0.44,157,NA,8.34,28.983,37.68727,-93.75572,264,982.4
093,2022-07-25,2022-07-25T16:34:41Z,6.303,1.18,108.7,8.36,84.3,0.613,0.11,241.1,0.45,157,NA,8.33,28.965,37.68727,-93.75572,264,982.5
093,2022-07-25,2022-07-25T16:34:42Z,6.391,1.19,108.2,8.32,84.6,0.621,0.11,241.9,0.39,157,NA,8.32,28.937,37.68727,-93.75572,264,982.4
093,2022-07-25,2022-07-25T16:34:43Z,6.473,1.16,107.6,8.29,84.9,0.629,0.11,242.4,0.4,158,NA,8.32,28.912,37.68727,-93.75572,263.9,982.5
093,2022-07-25,2022-07-25T16:34:44Z,6.565,1.17,107.2,8.25,85.4,0.639,0.11,242.6,0.43,158,NA,8.31,28.888,37.68727,-93.75572,264.1,982.4
093,2022-07-25,2022-07-25T16:34:45Z,6.643,1.17,106.6,8.21,86,0.645,0.11,243.1,0.52,158,NA,8.29,28.85,37.68727,-93.75572,264,982.4
093,2022-07-25,2022-07-25T16:34:46Z,6.721,1.19,105.8,8.16,86.6,0.654,0.11,244,0.46,159,NA,8.27,28.712,37.68727,-93.75572,264,982.3
093,2022-07-25,2022-07-25T16:34:47Z,6.811,1.24,105,8.12,86.9,0.661,0.11,245.4,0.43,159,NA,8.26,28.606,37.68727,-93.75572,263.8,982.4
093,2022-07-25,2022-07-25T16:34:48Z,6.937,1.36,104.3,8.09,87.2,0.673,0.12,247.1,0.48,161,NA,8.25,28.273,37.68727,-93.75572,263.8,982.4
093,2022-07-25,2022-07-25T16:34:49Z,7.023,1.93,102.6,8.24,87.8,0.684,0.12,257.3,0.51,167,NA,8.25,26.379,37.68727,-93.75572,263.9,982.4
093,2022-07-25,2022-07-25T16:34:50Z,7.097,2.46,100.4,8.15,88.7,0.691,0.12,261.8,0.55,170,NA,8.23,25.761,37.68727,-93.75572,263.9,982.5
