MULakeNumber,Date,beginDepth,endDepth_char,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeID,samplingSiteLatitude,samplingSiteLongitude,waterBody,samplingSite,sampleQAQCType,dateTime
185,2023-06-14,0,SURF,0.00,SAX_tox,ug/L,      0.006,2,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,SURF,0.00,SAX_tox,ug/L,      0.000,2,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,ACTUAL,0.00,SECCHI,m,      0.58,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,ACTUAL,0.00,SECCHI,m,      0.50,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TDN,ug/L,       560.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TDN,ug/L,       540.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TDN,ug/L,       630.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TDN,ug/L,       560.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TDN,ug/L,       550.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,SURF,0.00,TN,ug/L,       880.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,SURF,0.00,TN,ug/L,       860.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,SURF,0.00,TN,ug/L,       800.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TN,ug/L,       800.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TN,ug/L,       820.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TN,ug/L,       810.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,SURF,0.00,TP,ug/L,        62.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,SURF,0.00,TP,ug/L,        65.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,SURF,0.00,TP,ug/L,        66.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TP,ug/L,        64.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TP,ug/L,        68.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TP,ug/L,        67.0,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TSS,mg/L,     10.4,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,EPI,2.20,TSS,mg/L,     10.4,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,SURF,0.50,Temp,C,     23.666,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
185,2023-06-14,0,SURF,0.50,pH,unitless,      8.16,NA,40.39839645723684,-94.08685286897457,Harrison County,Harrison County 1,Sample,2023-06-14T10:23:00Z
228,2023-06-14,0,SURF,0.00,ANA_tox,ug/L,      0.287,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.00,ANA_tox,ug/L,      0.300,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,CHL_A_COR,ug/L,        83.29,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,CHL_A_COR,ug/L,        86.31,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,CHL_A_lab,ug/L,        99.89,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,CHL_A_lab,ug/L,       101.88,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.00,CYL_tox,ug/L,      0.021,2,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.50,DO,mg/L,     15.13,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.00,MIC_tox,ug/L,      0.150,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.00,MIC_tox,ug/L,      0.179,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,NH4,ug/L,        18,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,NH4,ug/L,        20,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,NO3,ug/L,         5,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,NO3,ug/L,         5,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,PHEO,ug PHEO/L,        35.69,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,PHEO,ug PHEO/L,        33.46,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,PIM,mg/L,      4.9,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,PIM,mg/L,      4.3,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,POM,mg/L,     18.8,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,POM,mg/L,     19.4,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.00,SAX_tox,ug/L,      0.089,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.00,SAX_tox,ug/L,      0.086,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,ACTUAL,0.00,SECCHI,m,      0.35,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,ACTUAL,0.00,SECCHI,m,      0.25,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TDN,ug/L,       780.0,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TDN,ug/L,       810.0,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TDN,ug/L,       780.0,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TN,ug/L,      1980.0,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TN,ug/L,      2070.0,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TN,ug/L,      1937.5,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TN,ug/L,      2025.0,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TN,ug/L,      2087.5,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TP,ug/L,       107.0,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TP,ug/L,       109.0,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TP,ug/L,       109.0,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TSS,mg/L,     23.7,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,EPI,0.00,TSS,mg/L,     23.7,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.50,Temp,C,     27.871,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
228,2023-06-14,0,SURF,0.50,pH,unitless,      8.98,NA,39.99827986152806,-93.84273203826909,Jamesport Community,Jamesport Community 1,Sample,2023-06-14T14:10:00Z
85,2023-06-14,0,SURF,0.00,ANA_tox,ug/L,      0.280,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,ANA_tox,ug/L,      0.224,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,CHL_A_COR,ug/L,         0.86,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,CHL_A_COR,ug/L,         0.85,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,CHL_A_COR,ug/L,         0.73,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,CHL_A_COR,ug/L,         0.73,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,CHL_A_lab,ug/L,         1.46,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,CHL_A_lab,ug/L,         1.45,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,CHL_A_lab,ug/L,         1.26,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,CHL_A_lab,ug/L,         1.30,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,CYL_tox,ug/L,      0.001,2,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.50,DO,mg/L,      8.12,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,MIC_tox,ug/L,      0.077,2,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,MIC_tox,ug/L,      0.046,2,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,NH4,ug/L,        51,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,NH4,ug/L,        51,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,NO3,ug/L,        10,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,NO3,ug/L,        10,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,PHEO,ug PHEO/L,         1.30,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,PHEO,ug PHEO/L,         1.30,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,PHEO,ug PHEO/L,         1.15,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,PHEO,ug PHEO/L,         1.22,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,PIM,mg/L,      0.3,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,PIM,mg/L,      0.5,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,POM,mg/L,      0.5,3,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,POM,mg/L,      4.1,3,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,SAX_tox,ug/L,      0.000,2,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,SAX_tox,ug/L,      0.009,2,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,ACTUAL,0.00,SECCHI,m,      4.00,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,ACTUAL,0.00,SECCHI,m,      3.70,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TDN,ug/L,       470.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TDN,ug/L,       510.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TDN,ug/L,       490.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TDN,ug/L,       510.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TDN,ug/L,       500.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TDN,ug/L,       440.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TDN,ug/L,       450.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TDN,ug/L,       450.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,TN,ug/L,       490.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,TN,ug/L,       500.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,TN,ug/L,       470.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TN,ug/L,       470.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TN,ug/L,       490.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TN,ug/L,       480.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TN,ug/L,       480.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TN,ug/L,       500.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TN,ug/L,       510.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,TP,ug/L,         9.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,TP,ug/L,         9.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.00,TP,ug/L,         9.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TP,ug/L,         9.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TP,ug/L,         9.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TP,ug/L,        11.0,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TSS,mg/L,      0.8,3,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,EPI,2.98,TSS,mg/L,      4.6,3,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.50,Temp,C,     24.804,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
85,2023-06-14,0,SURF,0.50,pH,unitless,      8.14,NA,40.48714518699903,-93.55318727000747,Marie,Marie 1,Sample,2023-06-14T12:10:00Z
89,2023-06-14,0,SURF,0.00,ANA_tox,ug/L,      0.246,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,ANA_tox,ug/L,      0.214,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,CHL_A_COR,ug/L,         7.54,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,CHL_A_COR,ug/L,         7.70,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,CHL_A_COR,ug/L,         5.52,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,CHL_A_COR,ug/L,         5.57,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,CHL_A_lab,ug/L,        11.24,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,CHL_A_lab,ug/L,        11.62,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,CHL_A_lab,ug/L,         8.22,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,CHL_A_lab,ug/L,         8.42,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,CYL_tox,ug/L,      0.008,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,CYL_tox,ug/L,      0.018,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.50,DO,mg/L,      8.35,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,MIC_tox,ug/L,      0.089,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,MIC_tox,ug/L,      0.048,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,NH4,ug/L,         2,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,NH4,ug/L,         1,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,NO3,ug/L,         1,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,NO3,ug/L,         1,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,PHEO,ug PHEO/L,         7.96,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,PHEO,ug PHEO/L,         8.42,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,PHEO,ug PHEO/L,         5.79,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,PHEO,ug PHEO/L,         6.13,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,PIM,mg/L,      1.6,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,PIM,mg/L,      1.4,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,POM,mg/L,      2.4,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,POM,mg/L,      2.8,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,SAX_tox,ug/L,      0.011,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,SAX_tox,ug/L,      0.010,2,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,ACTUAL,0.00,SECCHI,m,      1.60,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,ACTUAL,0.00,SECCHI,m,      1.50,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,TDN,ug/L,       300.0,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,TDN,ug/L,       320.0,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,EPI,3.50,TDN,ug/L,       290.0,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,TN,ug/L,       530.0,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
89,2023-06-14,0,SURF,0.00,TN,ug/L,       510.0,NA,38.26707892004065,-93.40490961868385,Truman,Truman 1,Sample,2023-06-14T10:40:00Z
